Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Weatherconditions,Type_of_vehicle,Road_traffic_density,multiple_deliveries,Time_taken(min),distance,order_hour,pickup_hour,day_of_week,is_weekend,month
30.0,4.7,21.149669,72.772629,21.229669,72.852629,2022-03-14,Stormy,scooter ,Medium ,1.0,25,12.143472113202598,18.0,18,Monday,0,3
36.0,4.9,30.890184,75.829615,30.980184,75.919615,2022-02-14,Windy,motorcycle ,Jam ,3.0,52,13.173609010688349,20.0,20,Monday,0,2
35.0,4.7,17.426228,78.407495,17.496228,78.477495,2022-03-08,Sunny,motorcycle ,Jam ,1.0,29,10.738078032534036,20.0,20,Tuesday,0,3
26.0,5.0,26.910262,75.783013,26.950262,75.823013,2022-04-05,Fog,motorcycle ,High ,1.0,33,5.951921111490412,12.0,13,Tuesday,0,4
38.0,4.7,25.45235,81.841889,25.48235,81.871889,2022-02-17,Sandstorms,motorcycle ,Jam ,1.0,45,4.488533416820897,21.0,22,Thursday,0,2
33.0,4.8,10.027364,76.308258,10.137364,76.418258,2022-02-12,Sunny,motorcycle ,Medium ,1.0,24,17.12926655192194,18.0,18,Saturday,1,2
24.0,4.9,17.458998,78.500366,17.588998,78.630366,2022-04-04,Sunny,scooter ,Low ,1.0,29,19.938928010566755,22.0,22,Monday,0,4
30.0,4.7,23.416792,85.316842,23.466792,85.366842,2022-04-05,Cloudy,scooter ,Jam ,1.0,28,7.534513856473747,21.0,21,Tuesday,0,4
38.0,4.9,22.695207,75.866059,22.755207,75.926059,2022-03-17,Stormy,motorcycle ,Jam ,1.0,30,9.063101192712567,19.0,19,Thursday,0,3
35.0,4.5,26.956431,75.776649,27.006431,75.826649,2022-03-26,Windy,motorcycle ,Jam ,1.0,29,7.438434464350356,21.0,21,Saturday,1,3
37.0,4.7,17.431668,78.408321,17.541668,78.518321,2022-03-04,Stormy,motorcycle ,Low ,1.0,21,16.87302018124156,22.0,22,Friday,0,3
37.0,4.8,26.846156,75.8023,26.906156,75.8623,2022-03-30,Sandstorms,scooter ,Jam ,1.0,31,8.929739832567662,19.0,20,Wednesday,0,3
37.0,4.7,22.311358,73.164798,22.351358,73.204798,2022-03-17,Fog,scooter ,Medium ,0.0,15,6.049848888721861,15.0,16,Thursday,0,3
26.0,4.6,21.186608,72.794136,21.276608,72.884136,2022-03-06,Fog,scooter ,Jam ,1.0,43,13.659636883890228,19.0,19,Sunday,1,3
32.0,4.6,21.173493,72.801953,21.263493,72.891953,2022-03-20,Fog,motorcycle ,Low ,2.0,36,13.660190417820273,23.0,23,Sunday,1,3
24.0,4.8,21.186438,72.794115,21.216438,72.824115,2022-04-03,Fog,scooter ,Medium ,1.0,13,4.55363690228257,18.0,18,Sunday,1,4
26.0,5.0,30.885915,75.788259,31.015915,75.918259,2022-02-16,Fog,motorcycle ,Jam ,1.0,39,19.027242402126145,20.0,20,Wednesday,0,2
29.0,4.7,13.02978,80.208812,13.03978,80.218812,2022-03-05,Cloudy,scooter ,High ,1.0,33,1.549349231718562,11.0,11,Saturday,1,3
28.0,4.6,12.323194,76.630583,12.393194,76.700583,2022-04-02,Stormy,scooter ,Medium ,1.0,18,10.859243692618604,17.0,18,Saturday,1,4
32.0,4.5,11.022169,76.999594,11.152169,77.129594,2022-04-06,Cloudy,motorcycle ,Medium ,1.0,39,20.211749649355237,17.0,17,Wednesday,0,4
36.0,4.9,15.5696,73.742294,15.6396,73.812294,2022-02-12,Stormy,motorcycle ,Low ,1.0,26,10.786673667993906,23.0,23,Saturday,1,2
32.0,4.8,23.354422,85.3329,23.434422,85.4129,2022-04-02,Sunny,motorcycle ,Jam ,1.0,26,12.057156616707427,20.0,20,Saturday,1,4
34.0,5.0,25.449872,81.836167,25.459872,81.846167,2022-02-11,Stormy,motorcycle ,High ,2.0,37,1.4962461388237016,11.0,11,Friday,0,2
31.0,4.9,21.157729,72.768726,21.187729,72.798726,2022-03-19,Fog,scooter ,Medium ,1.0,18,4.554040165844703,18.0,18,Saturday,1,3
28.0,4.5,23.355164,85.324097,23.415164,85.384097,2022-03-17,Fog,motorcycle ,Medium ,0.0,14,9.043151042211152,18.0,18,Thursday,0,3
33.0,4.7,23.371292,85.327872,23.431292,85.387872,2022-03-13,Sandstorms,motorcycle ,Jam ,1.0,48,9.042657405421387,21.0,21,Sunday,1,3
24.0,4.6,19.121999,72.908493,19.211999,72.998493,2022-04-06,Stormy,motorcycle ,Jam ,1.0,25,13.743026423465595,19.0,19,Wednesday,0,4
32.0,3.7,22.310237,73.158921,22.440237,73.288921,2022-03-08,Sandstorms,motorcycle ,Jam ,0.0,44,19.659207388740818,20.0,21,Tuesday,0,3
38.0,4.8,22.311358,73.164798,22.381358,73.234798,2022-03-08,Fog,scooter ,Jam ,1.0,37,10.586720360323753,21.0,21,Tuesday,0,3
25.0,4.6,12.323978,76.627961,12.453978,76.757961,2022-03-02,Stormy,scooter ,Low ,1.0,16,20.16602752998432,22.0,23,Wednesday,0,3
37.0,4.7,22.744648,75.894377,22.784648,75.934377,2022-03-07,Windy,electric_scooter ,Medium ,1.0,33,6.041281890704115,15.0,15,Monday,0,3
31.0,4.7,17.422819,78.449578,17.452819,78.479578,2022-04-05,Cloudy,scooter ,Medium ,0.0,17,4.602309648627729,18.0,18,Tuesday,0,4
26.0,4.7,18.56245,73.916619,18.64245,73.996619,2022-03-31,Cloudy,scooter ,Jam ,0.0,34,12.235105512421493,19.0,19,Thursday,0,3
34.0,5.0,26.766536,75.837333,26.896536,75.967333,2022-03-14,Fog,motorcycle ,Jam ,1.0,51,19.351082464681973,20.0,20,Monday,0,3
33.0,5.0,22.745049,75.892471,22.795049,75.942471,2022-04-03,Fog,motorcycle ,Medium ,1.0,18,7.551467694331916,19.0,19,Sunday,1,4
29.0,4.7,17.429585,78.392621,17.479585,78.442621,2022-03-26,Cloudy,scooter ,Low ,1.0,14,7.670186511993437,23.0,23,Saturday,1,3
25.0,4.4,19.866969,75.318894,19.936969,75.388894,2022-02-12,Fog,motorcycle ,Medium ,2.0,34,10.666610590622051,17.0,17,Saturday,1,2
29.0,4.5,12.352058,76.60665,12.422058,76.67665,2022-03-18,Sunny,electric_scooter ,Jam ,0.0,13,10.858669403180436,19.0,19,Friday,0,3
30.0,4.6,12.913041,77.683237,12.953041,77.723237,2022-04-03,Sunny,motorcycle ,High ,1.0,28,6.198608309962828,12.0,12,Sunday,1,4
34.0,4.5,12.352058,76.60665,12.432058,76.68665,2022-03-10,Windy,scooter ,Medium ,1.0,25,12.409793910752205,18.0,18,Thursday,0,3
32.0,4.5,23.39925,85.390464,23.43925,85.430464,2022-03-21,Windy,electric_scooter ,Medium ,0.0,26,6.0280717308551015,16.0,16,Monday,0,3
35.0,4.8,17.430448,78.418213,17.560448,78.548213,2022-03-08,Sunny,motorcycle ,Jam ,0.0,25,19.94039158436463,21.0,21,Tuesday,0,3
26.0,4.8,22.745536,75.893106,22.785536,75.933106,2022-04-03,Stormy,scooter ,High ,0.0,24,6.041264187733316,13.0,13,Sunday,1,4
20.0,4.5,19.120083,72.907385,19.140083,72.927385,2022-03-05,Fog,motorcycle ,Low ,1.0,23,3.054321959705656,9.0,9,Saturday,1,3
24.0,4.6,23.351058,85.325731,23.461058,85.435731,2022-03-29,Windy,motorcycle ,Jam ,1.0,34,16.577936304617232,20.0,20,Tuesday,0,3
30.0,4.7,23.354422,85.3329,23.394422,85.3729,2022-03-24,Cloudy,motorcycle ,Medium ,0.0,15,6.028986564142541,19.0,15,Thursday,0,3
21.0,4.9,12.949934,77.699386,12.969934,77.719386,2022-04-01,Sunny,motorcycle ,Low ,1.0,19,3.099144510515509,8.0,9,Friday,0,4
33.0,4.8,26.902908,75.792934,26.992908,75.882934,2022-03-06,Stormy,electric_scooter ,Low ,1.0,17,13.39091144683634,23.0,23,Sunday,1,3
30.0,4.1,12.979096,77.640625,13.019096,77.680625,2022-03-15,Sandstorms,motorcycle ,Medium ,1.0,37,6.197822797658338,15.0,15,Tuesday,0,3
23.0,4.6,21.17106,72.789292,21.28106,72.899292,2022-04-02,Fog,motorcycle ,Jam ,1.0,38,16.69539736717666,20.0,21,Saturday,1,4
35.0,3.5,17.424114,78.347554,17.554114,78.477554,2022-04-02,Windy,scooter ,Jam ,2.0,44,19.940715990099815,21.0,22,Saturday,1,4
34.0,5.0,19.121999,72.908493,19.211999,72.998493,2022-03-31,Cloudy,motorcycle ,Medium ,1.0,40,13.743026423465595,18.0,18,Thursday,0,3
35.0,4.0,17.483216,78.552111,17.573216,78.642111,2022-03-08,Fog,scooter ,Medium ,0.0,31,13.803724422616064,18.0,19,Tuesday,0,3
32.0,4.4,12.978453,77.643685,13.058453,77.723685,2022-03-18,Windy,scooter ,Jam ,1.0,31,12.39518332634847,21.0,21,Friday,0,3
35.0,4.8,21.185047,72.80859,21.195047,72.81859,2022-03-30,Windy,scooter ,Low ,1.0,29,1.5179323327587648,9.0,9,Wednesday,0,3
20.0,4.9,18.994237,72.825553,19.074237,72.905553,2022-03-02,Sunny,scooter ,Jam ,1.0,21,12.220557465792618,20.0,20,Wednesday,0,3
31.0,4.4,21.186884,72.793616,21.276884,72.883616,2022-03-10,Fog,motorcycle ,Low ,0.0,36,13.65962523175805,22.0,22,Thursday,0,3
20.0,4.7,17.410371,78.437225,17.420371,78.447225,2022-03-01,Sunny,motorcycle ,Low ,1.0,13,1.5341913598605772,8.0,8,Tuesday,0,3
29.0,5.0,22.311603,73.165012,22.381603,73.235012,2022-03-31,Windy,scooter ,Jam ,1.0,17,10.58671194847277,21.0,21,Thursday,0,3
27.0,4.7,19.254567,72.848923,19.324567,72.918923,2022-04-02,Stormy,motorcycle ,Jam ,1.0,30,10.68533629683914,19.0,19,Saturday,1,4
30.0,4.8,26.474986,80.342796,26.504986,80.372796,2022-02-13,Cloudy,motorcycle ,Low ,0.0,25,4.471458536851232,22.0,22,Sunday,1,2
22.0,4.1,13.026279,80.174568,13.076279,80.224568,2022-03-28,Fog,motorcycle ,Jam ,1.0,34,7.746499375373773,20.0,20,Monday,0,3
28.0,4.9,22.725835,75.887648,22.765835,75.927648,2022-03-03,Windy,motorcycle ,High ,0.0,13,6.041656803068988,13.0,13,Thursday,0,3
37.0,4.8,17.431668,78.408321,17.441668,78.418321,2022-03-07,Sandstorms,scooter ,High ,1.0,33,1.5341077478966478,11.0,11,Monday,0,3
36.0,4.4,17.424114,78.347554,17.464114,78.387554,2022-03-05,Cloudy,scooter ,High ,1.0,31,6.136313894528232,14.0,14,Saturday,1,3
39.0,5.0,22.310237,73.158921,22.320237,73.168921,2022-03-13,Cloudy,electric_scooter ,Low ,0.0,18,1.5125412443971376,10.0,10,Sunday,1,3
27.0,5.0,12.975996,80.221898,13.035996,80.281898,2022-03-07,Stormy,scooter ,Low ,0.0,13,9.296610647873656,22.0,22,Monday,0,3
26.0,4.8,11.022477,76.995667,11.042477,77.015667,2022-03-30,Fog,motorcycle ,High ,0.0,25,3.1097793175531723,11.0,11,Wednesday,0,3
23.0,4.7,18.536562,73.896485,18.616562,73.976485,2022-03-10,Windy,motorcycle ,Medium ,1.0,29,12.2359681215466,18.0,18,Thursday,0,3
36.0,4.3,21.160522,72.771477,21.250522,72.861477,2022-03-25,Windy,motorcycle ,Jam ,1.0,35,13.66073757837138,20.0,20,Friday,0,3
22.0,5.0,26.911927,75.797282,26.931927,75.817282,2022-04-01,Fog,motorcycle ,Low ,0.0,20,2.976056086568439,8.0,8,Friday,0,4
33.0,4.8,18.520016,73.830547,18.600016,73.910547,2022-04-02,Stormy,motorcycle ,Low ,1.0,22,12.236518875749548,22.0,22,Saturday,1,4
39.0,4.6,12.323978,76.627961,12.353978,76.657961,2022-03-17,Fog,motorcycle ,Low ,1.0,18,4.654125267189119,23.0,23,Thursday,0,3
23.0,4.8,26.892312,75.806896,26.922313,75.836896,2022-03-26,Cloudy,scooter ,Low ,1.0,10,4.464417671579878,23.0,23,Saturday,1,3
30.0,4.7,12.981615,80.231598,13.041615,80.291598,2022-03-07,Sandstorms,motorcycle ,Low ,1.0,27,9.29651010180637,19.0,22,Monday,0,3
20.0,4.7,21.149569,72.772697,21.279569,72.902697,2022-04-06,Cloudy,scooter ,Low ,1.0,23,19.73162368779601,23.0,23,Wednesday,0,4
34.0,3.0,12.978453,77.643685,13.068453,77.733685,2022-04-04,Sunny,motorcycle ,Low ,0.0,32,13.94444674257976,23.0,23,Monday,0,4
32.0,5.0,12.284747,76.625861,12.324747,76.665861,2022-03-21,Windy,scooter ,High ,1.0,27,6.2058879746342885,13.0,13,Monday,0,3
23.0,4.9,30.885915,75.788259,30.955915,75.858259,2022-02-12,Fog,electric_scooter ,Low ,1.0,24,10.246776373550237,23.0,23,Saturday,1,2
25.0,4.6,12.975996,80.221898,13.035996,80.281898,2022-03-21,Sunny,motorcycle ,Jam ,0.0,11,9.296610647873656,21.0,21,Monday,0,3
37.0,4.6,26.90519,75.810753,27.03519,75.940753,2022-04-06,Sandstorms,scooter ,Jam ,1.0,26,19.340764837528944,20.0,21,Wednesday,0,4
34.0,3.7,19.254567,72.848923,19.364567,72.958923,2022-03-04,Cloudy,motorcycle ,Low ,0.0,31,16.790293751513897,23.0,23,Friday,0,3
33.0,4.9,22.725835,75.887648,22.745835,75.907648,2022-03-03,Sunny,scooter ,Low ,0.0,16,3.020928024426324,8.0,8,Thursday,0,3
23.0,4.5,18.539299,73.897902,18.599299,73.957902,2022-03-07,Stormy,motorcycle ,Low ,0.0,11,9.17715767117613,22.0,22,Monday,0,3
39.0,4.7,17.430448,78.418213,17.490448,78.478213,2022-03-07,Fog,scooter ,Low ,0.0,18,9.204085391850375,23.0,23,Monday,0,3
22.0,4.9,18.569156,73.774723,18.649156,73.854723,2022-03-04,Windy,motorcycle ,Low ,0.0,12,12.234881885075795,0.0,0,Friday,0,3
26.0,4.1,12.972161,77.596014,13.082161,77.706014,2022-03-10,Cloudy,motorcycle ,Medium ,1.0,38,17.043090391174204,18.0,18,Thursday,0,3
29.0,4.5,23.351489,85.324253,23.441489,85.414253,2022-03-29,Sandstorms,motorcycle ,Medium ,1.0,28,13.56420605877365,18.0,19,Tuesday,0,3
27.0,4.6,12.970324,77.645748,13.000324,77.675748,2022-03-21,Sandstorms,motorcycle ,Jam ,0.0,20,4.64849018953495,20.0,20,Monday,0,3
25.0,4.9,12.323194,76.630583,12.353194,76.660583,2022-04-05,Sunny,motorcycle ,Low ,0.0,20,4.6541319346974905,22.0,22,Tuesday,0,4
21.0,5.0,12.979166,77.640709,13.019166,77.680709,2022-04-03,Sunny,motorcycle ,Medium ,1.0,24,6.197821963200788,16.0,16,Sunday,1,4
34.0,4.5,15.49395,73.827423,15.53395,73.867423,2022-02-17,Fog,scooter ,Medium ,0.0,17,6.165094999758209,15.0,16,Thursday,0,2
20.0,4.6,25.457687,81.835585,25.597687,81.975585,2022-02-18,Windy,scooter ,Jam ,1.0,28,20.94185463730572,20.0,20,Friday,0,2
22.0,4.6,12.321214,76.621094,12.341214,76.641094,2022-04-05,Windy,electric_scooter ,High ,1.0,17,3.102794196598742,11.0,11,Tuesday,0,4
37.0,5.0,19.055831,72.833984,19.075831,72.853984,2022-03-19,Windy,motorcycle ,High ,1.0,29,3.0548704390401245,11.0,11,Saturday,1,3
29.0,4.0,17.438263,78.397865,17.528263,78.487865,2022-03-31,Stormy,motorcycle ,Jam ,1.0,39,13.805319475709078,21.0,21,Thursday,0,3
21.0,4.9,22.725748,75.898497,22.815748,75.988497,2022-03-04,Windy,scooter ,Jam ,1.0,29,13.59260974836444,19.0,19,Friday,0,3
20.0,4.7,12.297954,76.665169,12.427954,76.795169,2022-03-27,Sunny,motorcycle ,Jam ,1.0,30,20.166989378676195,19.0,20,Sunday,1,3
29.0,4.5,26.766536,75.837333,26.796536,75.867333,2022-03-01,Cloudy,motorcycle ,Low ,0.0,21,4.466491415007457,22.0,22,Tuesday,0,3
39.0,4.8,23.416792,85.316842,23.486792,85.386842,2022-03-16,Windy,scooter ,Medium ,0.0,23,10.54796136573478,18.0,18,Wednesday,0,3
34.0,4.6,18.543626,73.905101,18.563626,73.925101,2022-03-28,Cloudy,motorcycle ,Low ,1.0,17,3.059183021167897,10.0,10,Monday,0,3
24.0,4.9,23.39925,85.390464,23.47925,85.470464,2022-03-18,Stormy,motorcycle ,Medium ,0.0,23,12.05532561995632,18.0,18,Friday,0,3
25.0,4.7,19.880256,75.323503,19.890256,75.333503,2022-02-15,Windy,motorcycle ,High ,1.0,22,1.5238755787248617,11.0,11,Tuesday,0,2
28.0,4.8,12.325461,76.632278,12.435461,76.742278,2022-03-12,Cloudy,scooter ,Low ,1.0,29,17.063828892740126,22.0,22,Saturday,1,3
22.0,4.3,22.311603,73.165012,22.341603,73.195012,2022-03-17,Windy,motorcycle ,Low ,0.0,28,4.537456617604125,22.0,22,Thursday,0,3
39.0,4.7,12.970324,77.645748,13.050324,77.725748,2022-03-02,Fog,motorcycle ,Jam ,2.0,42,12.395377352504651,20.0,21,Wednesday,0,3
37.0,4.9,26.88842,75.800689,26.93842,75.850689,2022-04-01,Cloudy,scooter ,Low ,1.0,19,7.440383636776002,22.0,22,Friday,0,4
35.0,4.8,11.003681,76.975525,11.023681,76.995525,2022-04-01,Cloudy,motorcycle ,Low ,1.0,21,3.109874895861276,10.0,10,Friday,0,4
30.0,4.7,22.744648,75.894377,22.824648,75.974377,2022-04-02,Sunny,motorcycle ,Medium ,1.0,17,12.081765497939642,19.0,17,Saturday,1,4
36.0,4.8,12.321214,76.621094,12.381214,76.681094,2022-03-19,Windy,scooter ,Low ,1.0,20,9.308042124629791,23.0,23,Saturday,1,3
35.0,4.4,18.520016,73.830547,18.550016,73.860547,2022-04-03,Cloudy,motorcycle ,Jam ,1.0,31,4.589006535756058,21.0,21,Sunday,1,4
33.0,4.8,27.163303,78.057044,27.183303,78.077044,2022-02-17,Stormy,scooter ,Low ,1.0,20,2.973165848646851,8.0,8,Thursday,0,2
30.0,4.8,12.284747,76.625861,12.394747,76.735861,2022-03-23,Windy,motorcycle ,Low ,1.0,23,17.06510060953055,23.0,23,Wednesday,0,3
28.0,4.5,15.303897,73.914336,15.333897,73.944336,2022-02-11,Sunny,motorcycle ,Jam ,2.0,47,4.625871232926802,22.0,22,Friday,0,2
28.0,4.7,23.351489,85.324253,23.461489,85.434253,2022-03-25,Cloudy,electric_scooter ,Medium ,1.0,26,16.577912108155587,17.0,17,Friday,0,3
31.0,4.6,22.308096,73.167753,22.338096,73.197753,2022-03-24,Stormy,scooter ,Low ,1.0,26,4.537508178520531,0.0,0,Thursday,0,3
30.0,4.7,25.450317,81.831681,25.480317,81.861681,2022-02-11,Sandstorms,scooter ,Jam ,1.0,34,4.488566816163969,19.0,20,Friday,0,2
27.0,4.9,21.157729,72.768726,21.227729,72.838726,2022-04-06,Cloudy,scooter ,Low ,0.0,27,10.625437937035716,22.0,22,Wednesday,0,4
33.0,4.5,26.911927,75.797282,26.961927,75.847282,2022-03-26,Sunny,scooter ,Jam ,1.0,23,7.439710376287253,19.0,20,Saturday,1,3
26.0,4.8,25.454648,81.834502,25.474648,81.854502,2022-02-11,Windy,scooter ,High ,1.0,18,2.9923852201337,11.0,11,Friday,0,2
36.0,3.7,12.986047,80.218114,13.066047,80.298114,2022-04-04,Stormy,scooter ,Medium ,1.0,37,12.395001965045855,17.0,17,Monday,0,4
33.0,5.0,12.311072,76.654878,12.381072,76.724878,2022-03-29,Stormy,scooter ,Jam ,1.0,30,10.859484492786814,21.0,21,Tuesday,0,3
37.0,4.1,26.913726,75.75282,26.983726,75.82282,2022-04-04,Fog,scooter ,Jam ,1.0,44,10.41512089578656,19.0,19,Monday,0,4
37.0,4.2,22.753839,75.897429,22.863838,76.007429,2022-04-02,Cloudy,scooter ,Jam ,2.0,47,16.611017637184716,20.0,20,Saturday,1,4
38.0,4.5,21.149669,72.772629,21.199669,72.822629,2022-03-19,Cloudy,motorcycle ,Low ,1.0,18,7.590021438429733,23.0,0,Saturday,1,3
31.0,4.9,10.96185,76.971082,10.97185,76.981082,2022-03-26,Sunny,scooter ,Low ,1.0,17,1.5550561762881945,10.0,10,Saturday,1,3
30.0,4.7,19.103249,72.846749,19.133249,72.876749,2022-03-24,Fog,electric_scooter ,Unknown,1.0,18,4.58163463666847,19.0,23,Thursday,0,3
26.0,4.2,11.001852,76.976268,11.011852,76.986268,2022-04-01,Sandstorms,motorcycle ,Low ,1.0,29,1.554954794511357,8.0,8,Friday,0,4
31.0,4.6,23.214459,77.434976,23.274459,77.494976,2022-02-17,Windy,motorcycle ,Medium ,1.0,27,9.0474453734702,18.0,18,Thursday,0,2
27.0,4.2,27.201725,78.007553,27.311725,78.117553,2022-02-18,Fog,motorcycle ,Jam ,0.0,32,16.347108808517216,20.0,20,Friday,0,2
29.0,4.9,21.15276,72.778059,21.21276,72.838059,2022-03-24,Cloudy,motorcycle ,Low ,0.0,11,9.107798410221408,23.0,23,Thursday,0,3
33.0,4.7,13.086438,80.220672,13.216439,80.350672,2022-03-14,Stormy,motorcycle ,Low ,0.0,22,20.13706562234732,23.0,23,Monday,0,3
20.0,4.0,22.751234,75.88949,22.821234,75.95949,2022-03-20,Fog,motorcycle ,Jam ,2.0,42,10.57148959092966,19.0,19,Sunday,1,3
26.0,4.9,22.761226,75.887522,22.791226,75.917522,2022-03-17,Windy,electric_scooter ,Jam ,0.0,13,4.530788301685711,21.0,22,Thursday,0,3
34.0,4.5,26.910262,75.783013,27.000262,75.873013,2022-03-14,Sandstorms,motorcycle ,Low ,0.0,18,13.390532026351542,23.0,23,Monday,0,3
29.0,4.6,22.745536,75.893106,22.825536,75.973106,2022-04-06,Sandstorms,scooter ,Low ,0.0,13,12.08173006527396,23.0,23,Wednesday,0,4
24.0,4.6,9.957144,76.296783,10.067144,76.406783,2022-02-12,Windy,electric_scooter ,Medium ,1.0,29,17.131061263649407,17.0,17,Saturday,1,2
21.0,4.9,12.325461,76.632278,12.335461,76.642278,2022-03-26,Sunny,motorcycle ,High ,0.0,15,1.551399235015967,11.0,11,Saturday,1,3
37.0,4.8,18.543626,73.905101,18.603626,73.965101,2022-03-07,Sandstorms,motorcycle ,Jam ,1.0,30,9.177049632235144,21.0,21,Monday,0,3
28.0,4.7,26.463504,80.372929,26.593504,80.502929,2022-02-18,Sandstorms,motorcycle ,Medium ,1.0,30,19.37348408863585,17.0,17,Friday,0,2
30.0,4.3,13.091809,80.219104,13.181809,80.309104,2022-04-06,Windy,motorcycle ,Jam ,0.0,35,13.9413882110737,20.0,20,Wednesday,0,4
23.0,4.8,19.120083,72.907385,19.250083,73.037385,2022-03-06,Windy,motorcycle ,Medium ,0.0,23,19.85002952070244,18.0,18,Sunday,1,3
28.0,5.0,22.308096,73.167753,22.358096,73.217753,2022-03-11,Stormy,motorcycle ,Jam ,0.0,35,7.562268445733439,19.0,19,Friday,0,3
29.0,4.6,18.533811,73.899315,18.623811,73.989315,2022-03-29,Cloudy,electric_scooter ,Low ,1.0,28,13.765379678937752,23.0,23,Tuesday,0,3
32.0,4.3,18.554382,73.798206,18.644382,73.888206,2022-03-29,Stormy,motorcycle ,Jam ,1.0,35,13.764608571582343,19.0,19,Tuesday,0,3
35.0,4.2,22.307898,73.167788,22.437898,73.297788,2022-03-31,Stormy,motorcycle ,Jam ,1.0,34,19.659356690368107,21.0,22,Thursday,0,3
24.0,5.0,9.966783,76.242981,10.076783,76.352981,2022-02-12,Sandstorms,scooter ,Jam ,1.0,28,17.130815629895675,20.0,20,Saturday,1,2
31.0,4.7,26.891191,75.802083,26.961191,75.872083,2022-03-31,Windy,scooter ,Low ,0.0,29,10.416024813980892,23.0,23,Thursday,0,3
36.0,4.8,17.458998,78.500366,17.488998,78.530366,2022-03-30,Fog,motorcycle ,Low ,0.0,17,4.601882860108752,23.0,0,Wednesday,0,3
25.0,4.6,15.556561,73.763633,15.606561,73.813633,2022-02-17,Fog,motorcycle ,Jam ,1.0,22,7.705174943433987,20.0,20,Thursday,0,2
26.0,4.8,18.592718,73.773572,18.662718,73.843572,2022-04-04,Cloudy,motorcycle ,Medium ,1.0,34,10.704979833878406,17.0,17,Monday,0,4
24.0,4.7,26.913987,75.752891,26.973987,75.812891,2022-03-19,Sandstorms,motorcycle ,Jam ,1.0,22,8.927409587683982,21.0,21,Saturday,1,3
27.0,4.6,17.410371,78.437225,17.440371,78.467225,2022-03-24,Sunny,electric_scooter ,Medium ,1.0,13,4.6024563042547335,18.0,18,Thursday,0,3
35.0,4.8,25.443994,81.860187,25.453994,81.870187,2022-02-17,Sunny,electric_scooter ,Low ,0.0,10,1.4962783130101074,10.0,10,Thursday,0,2
26.0,5.0,26.913483,75.803139,27.053483,75.943139,2022-03-16,Windy,motorcycle ,Medium ,1.0,26,20.827447703008087,17.0,17,Wednesday,0,3
28.0,4.5,26.90519,75.810753,26.99519,75.900753,2022-03-14,Stormy,motorcycle ,Low ,1.0,20,13.390793718689237,23.0,23,Monday,0,3
30.0,4.7,12.326356,76.619103,12.386356,76.679103,2022-04-03,Fog,electric_scooter ,Jam ,1.0,21,9.307954561040033,19.0,21,Sunday,1,4
38.0,4.4,18.636215,73.751081,18.676215,73.791081,2022-03-07,Windy,motorcycle ,High ,1.0,31,6.11665551862884,12.0,12,Monday,0,3
24.0,4.3,18.539299,73.897902,18.589299,73.947902,2022-03-01,Cloudy,scooter ,Jam ,0.0,33,7.647735476670626,19.0,20,Tuesday,0,3
28.0,5.0,18.55144,73.804855,18.66144,73.914855,2022-04-04,Sunny,motorcycle ,Medium ,0.0,20,16.823086316712892,18.0,18,Monday,0,4
23.0,4.7,26.90519,75.810753,26.99519,75.900753,2022-03-10,Fog,motorcycle ,Low ,1.0,21,13.390793718689237,22.0,22,Thursday,0,3
30.0,4.7,18.533811,73.899315,18.663811,74.029315,2022-04-06,Stormy,motorcycle ,Jam ,0.0,52,19.882241811751964,19.0,19,Wednesday,0,4
38.0,4.9,12.906229,77.596791,13.036229,77.726791,2022-04-06,Sunny,scooter ,Medium ,1.0,23,20.144000349550183,19.0,19,Wednesday,0,4
31.0,4.7,22.725835,75.887648,22.765835,75.927648,2022-03-13,Windy,motorcycle ,High ,3.0,49,6.041656803068988,14.0,14,Sunday,1,3
39.0,3.5,21.173493,72.801953,21.283493,72.911953,2022-03-02,Fog,scooter ,Low ,1.0,35,16.695271848483706,22.0,22,Wednesday,0,3
28.0,4.6,23.351489,85.324253,23.421489,85.394253,2022-04-02,Fog,motorcycle ,Medium ,1.0,43,10.550295445173376,18.0,18,Saturday,1,4
34.0,4.8,22.722634,75.886959,22.802634,75.966959,2022-03-04,Sandstorms,scooter ,Low ,1.0,25,12.082643513755723,23.0,23,Friday,0,3
27.0,4.8,11.022477,76.995667,11.112477,77.085667,2022-03-14,Sandstorms,motorcycle ,Jam ,1.0,23,13.993203381310742,21.0,21,Monday,0,3
27.0,5.0,12.913041,77.683237,12.993041,77.763237,2022-03-18,Sunny,scooter ,Jam ,1.0,15,12.396741317977485,21.0,21,Friday,0,3
30.0,4.2,17.430448,78.418213,17.460448,78.448213,2022-03-07,Cloudy,motorcycle ,Jam ,0.0,32,4.602219720227634,21.0,21,Monday,0,3
35.0,4.4,12.323225,76.630028,12.453225,76.760028,2022-03-31,Fog,scooter ,Low ,0.0,38,20.166055388214637,23.0,0,Thursday,0,3
23.0,4.7,13.045479,80.23311,13.135479,80.32311,2022-03-04,Stormy,motorcycle ,Low ,0.0,19,13.94264133303747,22.0,22,Friday,0,3
24.0,4.8,17.438263,78.397865,17.488263,78.447865,2022-03-19,Sunny,motorcycle ,Jam ,1.0,17,7.670015866956758,21.0,21,Saturday,1,3
